AIRPORT_SEQ_ID;ID;AIRPORT;DISPLAY_AIRPORT_NAME;AIRPORT_COUNTRY_CODE_ISO;AIRPORT_STATE_NAME;LATITUDE;LONGITUDE;AIRPORT_IS_CLOSED
1616807;16168;YQI;Yarmouth Airport;CA;Nova Scotia;43.82722222;-66.08833333;0
1616902;16169;YQK;Kenora Airport;CA;Ontario;49.78833333;-94.36305556;0
1617004;16170;YQL;Lethbridge County;CA;Alberta;49.63027778;-112.7997222;0
1617106;16171;YQM;Greater Moncton Romeo Leblanc International;CA;New Brunswick;46.11166667;-64.67972222;0
1617202;16172;YQQ;Comox Airport;CA;British Columbia;49.71083333;-124.8866667;0
1617301;16173;YQR;Regina International;CA;Saskatchewan;50.43222222;-104.6661111;0
1617402;16174;YQT;Thunder Bay Airport;CA;Ontario;48.37194444;-89.32166667;0
1617505;16175;YQU;Grande Prairie Airport;CA;Alberta;55.18194444;-118.8872222;0
1617603;16176;YQV;Yorkton Municipal;CA;Saskatchewan;51.26472222;-102.4613889;0
1617705;16177;YQW;North Battleford Airport;CA;Saskatchewan;52.76916667;-108.2444444;0
1617802;16178;YQX;Gander International;CA;Newfoundland and Labrador;48.93694444;-54.56805556;0
1617902;16179;YQY;Sydney Airport;CA;Nova Scotia;46.16138889;-60.04805556;0
1618002;16180;YQZ;Quesnel Airport;CA;British Columbia;53.02611111;-122.5102778;0
1618102;16181;YRB;Resolute Bay Airport;CA;Nunavut Territory;74.71694444;-94.96944444;0
1618201;16182;YRC;St Honore;CA;Quebec;48.52083333;-71.05055556;0
1618301;16183;YRD;Dean River Airport;CA;British Columbia;52.81666667;-126.9666667;0
1618406;16184;YRJ;Roberval Airport;CA;Quebec;48.52;-72.26583333;0
1618502;16185;YRL;Red Lake Airport;CA;Ontario;51.06722222;-93.79305556;0
1618602;16186;YRQ;Trois Rivieres Airport;CA;Quebec;46.35166667;-72.68055556;0
1618703;16187;YRT;Rankin Inlet Airport;CA;Nunavut Territory;62.81055556;-92.11472222;0
1618802;16188;YSB;Sudbury Airport;CA;Ontario;46.62555556;-80.79777778;0
1618902;16189;YSC;Sherbrooke Airport;CA;Quebec;45.43861111;-71.69138889;0
1619002;16190;YSF;Stony Rapids Airport;CA;Saskatchewan;59.25027778;-105.8413889;0
1619102;16191;YSJ;Saint John Airport;CA;New Brunswick;45.31611111;-65.89027778;0
1619202;16192;YSL;St Leonard Cyr;CA;New Brunswick;47.18055556;-67.89;0
1619302;16193;YSM;Fort Smith Airport;CA;Northwest Territories;60.02027778;-111.9619444;0
1619402;16194;YSN;Salmon Arm Airport;CA;British Columbia;50.6825;-119.2286111;0
1619504;16195;YSP;Marathon Airport;CA;Ontario;48.75722222;-86.34583333;0
1619602;16196;YSR;Nanisivik Airport;CA;Nunavut Territory;72.98222222;-84.61361111;0
1619702;16197;YST;St. Theresa Point Airport;CA;Manitoba;53.84555556;-94.85222222;0
1619802;16198;YSU;Summerside Airport;CA;Prince Edward Island;46.44055556;-63.83361111;0
1619902;16199;YSV;Saglek Airport;CA;Newfoundland and Labrador;58.47444444;-62.65361111;0
1620105;16201;YTA;Pembroke Airport;CA;Ontario;45.86444444;-77.25138889;0
1620203;16202;YTE;Cape Dorset Airport;CA;Nunavut Territory;64.23027778;-76.52472222;0
1620301;16203;YTF;Chesterfield Inlet;CA;Quebec;48.50888889;-71.64194444;0
1620401;16204;YTG;Sullivan Bay Water Aerodrome;CA;British Columbia;50.88333333;-126.8;0
1620504;16205;YTH;Thompson Airport;CA;Manitoba;55.80472222;-97.8625;0
1620601;16206;YTJ;Terrace Bay Airport;CA;Ontario;48.81333333;-87.09944444;1
1620702;16207;YTL;Big Trout Lake Airport;CA;Ontario;53.81777778;-89.89694444;0
1620805;16208;YTM;Mont-Tremblant International;CA;Quebec;46.40916667;-74.78;0
1620901;16209;YTN;Riviere Au Tonnerre;CA;Quebec;50.28333333;-64.75;0
1621001;16210;YTO;Toronto Metropolitan Area;CA;Ontario;43.74416667;-79.38305556;0
1621101;16211;YTP;Tofino Seaplane Base;CA;British Columbia;49.15;-125.4;0
1621201;16212;YTQ;Tasiujaq;CA;Quebec;58.66777778;-69.95583333;0
1621301;16213;YTR;Trenton Airport;CA;Ontario;44.11888889;-77.52805556;0
1621406;16214;YTS;Victor M Power;CA;Ontario;48.57055556;-81.37666667;0
1621505;16215;YTZ;Billy Bishop Toronto City;CA;Ontario;43.62833333;-79.39611111;0
1621602;16216;YUB;Tuktoyaktuk Airport;CA;Northwest Territories;69.43333333;-133.0263889;0
1621702;16217;YUL;Pierre Elliott Trudeau International;CA;Quebec;45.47055556;-73.74083333;0
1621802;16218;YUM;Yuma MCAS/Yuma International;US;Arizona;32.65666667;-114.6061111;0
1621906;16219;YUT;Naujaat;CA;Nunavut Territory;66.52055556;-86.22472222;0
1622003;16220;YUX;Hall Beach Airport;CA;Nunavut Territory;68.77583333;-81.2425;0
1622102;16221;YUY;Rouyn-Noranda Airport;CA;Quebec;48.20611111;-78.83555556;0
1622202;16222;YVA;Iconi;KM;;-11.71083333;43.24388889;1
1622302;16223;YVB;Bonaventure Airport;CA;Quebec;48.07111111;-65.46027778;0
1622405;16224;YVC;La Ronge;CA;Saskatchewan;55.15138889;-105.2669444;0
1622502;16225;YVN;Cape Dyer Airport;CA;Nunavut Territory;66.59194444;-61.57333333;1
1622602;16226;YVO;Val d'Or Airport;CA;Quebec;48.05333333;-77.78277778;0
1622701;16227;YVP;Fort Chimo Airport;CA;Quebec;58.10194444;-68.40666667;0
1622802;16228;YVQ;Norman Wells Airport;CA;Northwest Territories;65.28138889;-126.7986111;0
1622903;16229;YVR;Vancouver International;CA;British Columbia;49.19416667;-123.1852778;0
1623002;16230;YVT;Buffalo Narrows Airport;CA;Saskatchewan;55.84194444;-108.4175;0
1623101;16231;YWB;Kangiqsujuaq Wakeham Bay;CA;Quebec;61.58861111;-71.92944444;0
1623202;16232;YWG;James Armstrong Richardson International;CA;Manitoba;49.91;-97.24;0
1623301;16233;YWH;Victoria Inner Harbour;CA;British Columbia;48.42277778;-123.3875;0
1623405;16234;YWJ;Deline Airport;CA;Northwest Territories;65.21111111;-123.4363889;0
1623502;16235;YWK;Wabush Airport;CA;Newfoundland and Labrador;52.92277778;-66.86472222;0
1623602;16236;YWL;Williams Lake Airport;CA;British Columbia;52.18333333;-122.0541667;0
1623701;16237;YWQ;Chute-Des-Passes Airport;CA;Quebec;49.88722222;-71.25388889;0
1623801;16238;YWR;White River Airport;CA;Ontario;48.58333333;-85.25;0
1623902;16239;YWY;Wrigley Airport;CA;Northwest Territories;63.20972222;-123.4366667;0
1624001;16240;YXC;Canadian Rockies International;CA;British Columbia;49.61222222;-115.7819444;0
1624103;16241;YXD;Edmonton City Centre;CA;Alberta;53.57194444;-113.5194444;0
1624202;16242;YXE;John G Diefenbaker International;CA;Saskatchewan;52.17083333;-106.6997222;0
1624305;16243;YXH;Medicine Hat Airport;CA;Alberta;50.01888889;-110.7205556;0
1624405;16244;YXJ;Fort St. John Airport;CA;British Columbia;56.23833333;-120.7402778;0
1624504;16245;YXK;Rimouski Airport;CA;Quebec;48.47777778;-68.49638889;0
1624602;16246;YXL;Sioux Lookout Airport;CA;Ontario;50.11416667;-91.90555556;0
1624703;16247;YXP;Pangnirtung Airport;CA;Nunavut Territory;66.145;-65.71361111;0
1624801;16248;YXQ;Beaver Creek Airport;CA;Yukon Territory;62.41027778;-140.8688889;0
1624902;16249;YXR;Timiskaming Regional;CA;Ontario;47.695;-79.84888889;0
1625002;16250;YXS;Prince George Airport;CA;British Columbia;53.88416667;-122.6775;0
1625102;16251;YXT;Terrace Airport;CA;British Columbia;54.46861111;-128.5783333;0
1625202;16252;YXU;London Airport;CA;Ontario;43.03305556;-81.15111111;0
1625302;16253;YXX;Abbotsford Airport;CA;British Columbia;49.01916667;-122.38;0
1625405;16254;YXY;Erik Nielsen International;CA;Yukon Territory;60.70944444;-135.0672222;0
1625502;16255;YXZ;Wawa Airport;CA;Ontario;47.96694444;-84.78638889;0
1625602;16256;YYB;North Bay Airport;CA;Ontario;46.36388889;-79.42416667;0
1625706;16257;YYC;Yyc Calgary International;CA;Alberta;51.1225;-114.0133333;0
1625802;16258;YYD;Smithers Airport;CA;British Columbia;54.82527778;-127.1827778;0
1625903;16259;YYE;Fort Nelson Airport;CA;British Columbia;58.83805556;-122.5972222;0
1626002;16260;YYF;Penticton Airport;CA;British Columbia;49.4625;-119.6022222;0
1626105;16261;YYG;Charlottetown Airport;CA;Prince Edward Island;46.28916667;-63.11527778;0
1626204;16262;YYH;Taloyoak Airport;CA;Nunavut Territory;69.54666667;-93.57694444;0
1626302;16263;YYJ;Victoria International;CA;British Columbia;48.64722222;-123.4258333;0
1626405;16264;YYL;Lynn Lake Airport;CA;Manitoba;56.86444444;-101.0761111;0
1626505;16265;YYN;Swift Current Airport;CA;Saskatchewan;50.2925;-107.6908333;0
1626602;16266;YYQ;Churchill Airport;CA;Manitoba;58.73916667;-94.06638889;0
1626702;16267;YYR;Goose Bay Airport;CA;Newfoundland and Labrador;53.31916667;-60.42583333;0
1626802;16268;YYT;St. John's International;CA;Newfoundland and Labrador;47.61861111;-52.7525;0
1626906;16269;YYU;Kapuskasing Airport;CA;Ontario;49.41166667;-82.46944444;0
1627003;16270;YYY;Mont Joli Airport;CA;Quebec;48.60916667;-68.20805556;0
1627102;16271;YYZ;Lester B. Pearson International;CA;Ontario;43.67666667;-79.63055556;0
1627206;16272;YZE;Gore Bay/Manitoulin;CA;Ontario;45.88416667;-82.56833333;0
1627305;16273;YZF;Yellowknife Airport;CA;Northwest Territories;62.46305556;-114.4402778;0
1627402;16274;YZH;Slave Lake Airport;CA;Alberta;55.29305556;-114.7772222;0
1627502;16275;YZP;Sandspit Airport;CA;British Columbia;53.25416667;-131.8138889;0
1627605;16276;YZR;Chris Hadfield;CA;Ontario;42.99972222;-82.30944444;0
1627702;16277;YZS;Coral Harbour Airport;CA;Nunavut Territory;64.19333333;-83.35944444;0
1627802;16278;YZT;Port Hardy Airport;CA;British Columbia;50.68055556;-127.3666667;0
1627902;16279;YZV;Sept-Iles Airport;CA;Quebec;50.22333333;-66.26555556;0
1628001;16280;ZAA;Alice Arm Airport;CA;British Columbia;55.46666667;-129.4833333;0
1628107;16281;ZAD;Zadar Airport;HR;;44.09722222;15.34805556;0
1628206;16282;ZAG;Zagreb Airport;HR;;45.74194444;16.06722222;0
1628302;16283;ZAH;Zahedan International;IR;;29.47555556;60.905;0
1628403;16284;ZAL;Las Marias;CL;;-39.79666667;-73.24166667;0
1628502;16285;ZAM;Zamboanga International;PH;;6.9225;122.0597222;0
1628602;16286;ZAZ;Zaragoza AB;ES;;41.66611111;-1.04166667;0
1628805;16288;ZBF;Bathurst Airport;CA;New Brunswick;47.62944444;-65.74027778;0
1628902;16289;ZBL;Biloela (Thangool);AU;;-24.49388889;150.5761111;0
1629005;16290;ZBM;Bromont Roland Desourdy;CA;Quebec;45.29083333;-72.74194444;0
1629102;16291;ZBO;Bowen Airport;AU;;-20.01777778;148.2152778;0
1629201;16292;ZBX;John the Diver;US;Missouri;36.65166667;-93.34583333;1
1629302;16293;ZCL;General Leobardo C. Ruiz International;MX;;22.89583333;-102.6866667;0
1629406;16294;ZCO;Maquehue;CL;;-38.76694444;-72.63722222;0
1629504;16295;ZEL;Denny Island;CA;British Columbia;52.13972222;-128.0636111;0
1629604;16296;ZFA;Faro Airport;CA;Yukon Territory;62.20694444;-133.3733333;0
1629705;16297;ZFM;Fort McPherson Airport;CA;Northwest Territories;67.40694444;-134.8597222;0
1629801;16298;ZFN;Fort Norman Airport;CA;Northwest Territories;64.91666667;-125.5666667;0
1629902;16299;ZGF;Grand Forks Airport;CA;British Columbia;49.01555556;-118.4305556;0
1630005;16300;ZGM;Ngoma Airport;ZM;;-15.96611111;25.93277778;0
1630101;16301;ZGS;Gethsemani Airport;CA;Quebec;50.33333333;-60.66666667;0
1630202;16302;ZHA;Zhanjiang Airport;CN;;21.215;110.3583333;0
1630302;16303;ZIG;Ziguinchor Airport;SN;;12.55555556;-16.28388889;0
1630402;16304;ZIH;Ixtapa-Zihuatanejo International;MX;;17.60166667;-101.4605556;0
1630502;16305;ZKB;Kasaba Bay Airport;ZM;;-8.52472222;30.66166667;0
1630601;16306;ZLO;Playa de Oro International;MX;;19.14472222;-104.5586111;0
1630702;16307;ZLT;La Tabatiere Airport;CA;Quebec;50.83083333;-58.97555556;0
1630801;16308;ZMD;Sena Madureira Airport;BR;;-9.07138889;-68.65472222;0
1630902;16309;ZMT;Masset Airport;CA;British Columbia;54.02722222;-132.125;0
1631001;16310;ZNA;Harbour;CA;British Columbia;49.15;-123.9333333;0
1631102;16311;ZNC;Nyac Airport;US;Alaska;60.98055556;-159.9936111;0
1631203;16312;ZND;Zinder Airport;NE;;13.77972222;8.98472222;0
1631302;16313;ZNE;Newman Airport;AU;;-23.41777778;119.8027778;0
1631402;16314;ZNQ;Ingolstadt Airport;DE;;48.76666667;11.41666667;0
1631505;16315;ZNZ;Abeid Amani Karume International;TZ;;-6.22444444;39.225;0
1631601;16316;ZOF;Ocean Falls Airport;CA;British Columbia;52.36666667;-127.7;0
1631805;16318;ZOS;Canal Bajo Carlos Hott Siebert;CL;;-40.61138889;-73.06055556;0
1631902;16319;ZPB;Sachigo Lake Airport;CA;Ontario;53.89111111;-92.19638889;0
1632005;16320;ZQN;Queenstown Airport;NZ;;-45.01833333;168.7466667;0
1632105;16321;ZRH;Zurich Airport;CH;;47.46333333;8.55;0
1632206;16322;ZSA;San Salvador International;BS;;24.06305556;-74.52361111;0
1632301;16323;ZSL;Sligo Bus Station;IE;;54.28333333;-8.46666667;0
1632402;16324;ZSS;Sassandra Airport;CI;;4.92944444;-6.13277778;0
1632501;16325;ZST;Stewart Airport;CA;British Columbia;55.93333333;-129.9833333;0
1632605;16326;ZSW;Prince Rupert Seal Cove Heliport;CA;British Columbia;54.32972222;-130.2791667;0
1632703;16327;ZTH;Dionisios Solomos;GR;;37.75111111;20.88416667;0
1632801;16328;ZTS;Tahsis Airport;CA;British Columbia;49.91694444;-126.65;0
1632904;16329;ZUH;Jinwan;CN;;22.00666667;113.3766667;0
1633005;16330;ZUM;Churchill Falls Airport;CA;Newfoundland and Labrador;53.5625;-64.10583333;0
1633104;16331;ZVA;Miandrivazo Airport;MG;;-19.55916667;45.44777778;0
1633205;16332;ZVK;Savannakhet International;LA;;16.55666667;104.7594444;0
1633302;16333;ZWL;Wollaston Lake Airport;CA;Saskatchewan;58.10694444;-103.1725;0
1633404;16334;ZXA;Rota Airport;ES;;36.64527778;-6.34944444;0
1633503;16335;ZXB;Double Eagle II;US;New Mexico;35.145;-106.7952778;0
1633602;16336;ZXC;Ward Field;US;California;41.84555556;-123.9847222;0
1633702;16337;ZXD;San Isidro International;DO;;18.50388889;-69.76166667;0
1633804;16338;ZXE;Sculthorpe Airport;GB;;52.84583333;0.76611111;0
1633901;16339;ZXF;Illinois Creek Airport;US;Alaska;64.11666667;-157.35;0
1634001;16340;ZXH;Chomondely Sound Airport;US;Alaska;55.23916667;-132.1141667;0
1634101;16341;ZXI;Coal Bay Airport;US;Alaska;55.50055556;-132.4875;0
1634201;16342;ZXJ;Happy Harbour Airport;US;Alaska;55.48833333;-132.3333333;0
1634301;16343;ZXK;Lancaster Cove Airport;US;Alaska;55.21666667;-132.0863889;0
1634401;16344;ZXL;Reid Cove Airport;US;Alaska;55.2;-132.2383333;0
1634501;16345;ZXM;Saltery Cove Airport;US;Alaska;55.40861111;-132.3291667;0
1634601;16346;ZXN;Clover Bay Airport;US;Alaska;55.29888889;-132.145;0
1634701;16347;ZXO;El Capitan Peak;US;Alaska;56.18416667;-133.3105556;0
1634801;16348;ZXP;Salmon Bay Lake Airport;US;Alaska;56.23722222;-133.1888889;0
1635205;16352;ZXT;Cloverdale Municipal;US;California;38.77638889;-122.9925;0
1635301;16353;ZXU;Quonset State;US;Rhode Island;41.59722222;-71.41222222;0
1635403;16354;ZXV;Nappanee Municipal;US;Indiana;41.44611111;-85.93611111;0
1635502;16355;ZXW;Paradise Skypark;US;California;39.71055556;-121.6163889;0
1635602;16356;ZXX;Vista Field;US;Washington;46.21861111;-119.21;0
1635703;16357;ZXY;Blake Field;US;Colorado;38.78555556;-108.0619444;0
1635802;16358;ZXZ;Waterville Airport;US;Washington;47.65611111;-120.0563889;0
1635901;16359;ZYL;Savannakhet;BD;;24.95888889;91.87444444;0
1636005;16360;ZZU;Mzuzu Airport;MW;;-11.44416667;34.01222222;0
1636105;16361;ZZV;Zanesville Municipal;US;Ohio;39.94444444;-81.89194444;0
1636301;16363;FHB;Fernandina Beach Municipal;US;Florida;30.61194444;-81.46111111;0
1636401;16364;PAC;Marcos A Gelabert International;PA;;8.97333333;-79.55555556;0
1638501;16385;AAD;Ad-Dabbah Airport;SD;;18.05;30.93361111;0
1638602;16386;AUI;Aua Island Airport;PG;;-1.46222222;143.0644444;0
1638703;16387;ABA;Abakan Airport;RU;;53.74;91.38527778;0
1638803;16388;BAT;Chafei Amsei;BR;;-20.58472222;-48.59444444;0
1638901;16389;BDN;Badanah;SA;;30.9875;41.00416667;1
1639005;16390;BVU;Beluga Airport;US;Alaska;61.17277778;-151.0427778;0
1639201;16392;KMC;McCord Seaplane Base;US;Alaska;57.13333333;-153.2;1
1639301;16393;LAC;City;PG;;-6.73722222;146.995;1
1639402;16394;MRQ;Marinduque Airport;PH;;13.36083333;121.8255556;0
1639601;16396;NEU;Nellie Juan Airport;US;Alaska;60.55;-148.1666667;1
1639801;16398;BCD;Bacolod Airport;PH;;10.77666667;123.0191667;0
1639902;16399;SDG;Sanandaj Airport;IR;;35.24444444;47.00861111;0
1640001;16400;SWI;Swindon Airport;GB;;51.49111111;-1.74861111;0
1640101;16401;TIC;Tinak Airport;MH;;7.13333333;171.9166667;0
1640201;16402;TOD;Pulau Tioman Airport;MY;;2.81805556;104.16;0
1640304;16403;CPO;Desierto de Atacama;CL;;-27.26138889;-70.77916667;0
1640401;16404;VZL;Peter Pan Seafoods;US;Alaska;58.73333333;-156.95;1
1640501;16405;KHN;Nanchang Xiangtang;CN;;28.42166667;115.9233333;1
1640601;16406;BGN;Bagabag Airport;PH;;16.62111111;121.2502778;1
1640702;16407;CKO;Cornelio Procopio Airport;BR;;-23.1525;-50.60277778;0
1640805;16408;IBR;Hyakuri;JP;;36.18138889;140.4144444;0
1640901;16409;SAW;K. I. Sawyer AFB;US;Michigan;46.35361111;-87.39527778;1
1641001;16410;MNI;W. H. Bramble;MS;;16.76111111;-62.15833333;1
1641101;16411;LUM;Mangshi;CN;;24.40111111;98.53166667;0
1641205;16412;TX8;Slaton Municipal;US;Texas;33.48527778;-101.6616667;0
1641301;16413;NAV;Nevsehir Airport;TR;;38.63333333;34.71666667;0
1641401;16414;MS2;Picayune Municipal;US;Mississippi;30.4875;-89.65111111;0
1641501;16415;HAK;Haikou Dayingshan;CN;;19.98333333;110.0333333;1
1641601;16416;HGH;Jianqiao;CN;;30.33361111;120.0002778;1
1641704;16417;TGZ;Angel Albino Corzo International;MX;;16.56194444;-93.02611111;0
1641801;16418;MDL;Mandalay International;MM;;21.70111111;95.9775;0
1641901;16419;UOS;Franklin County;US;Tennessee;35.20527778;-85.89805556;0
1642005;16420;IT1;Amendola Airport;IT;;41.53944444;15.71388889;0
1642101;16421;ATH;Hellinikon;GR;;37.89583333;23.72888889;1
1642203;16422;GUF;Jack Edwards National;US;Alabama;30.28972222;-87.67166667;0
1642302;16423;AL4;South Alabama Regional at Bill Benton Field;US;Alabama;31.30833333;-86.39222222;0
1642405;16424;MI4;Frankfort Dow Memorial Field;US;Michigan;44.62527778;-86.20083333;0
1642504;16425;NY4;Potsdam Municipal Damon Field;US;New York;44.67666667;-74.94833333;0
1642604;16426;ADT;Ada Regional;US;Oklahoma;34.80416667;-96.67111111;0
1642701;16427;WNC;Naukati Bay Seaplane Base;US;Alaska;55.84972222;-133.2277778;0
1642802;16428;L41;Marble Canyon Airport;US;Arizona;36.81083333;-111.6444444;0
1642904;16429;6B0;Middlebury State;US;Vermont;43.98555556;-73.09555556;0
1643002;16430;DZN;Zhezkazgan Airport;KZ;;47.70916667;67.73833333;0
1643102;16431;U36;Aberdeen Municipal;US;Idaho;42.92111111;-112.8808333;0
1643205;16432;KDE;Koroba Airport;PG;;-5.69527778;142.7444444;0
1643305;16433;IGS;Ingolstadt Manching;DE;;48.715;11.53388889;0
1643405;16434;LEN;Leon Airport;ES;;42.59138889;-5.65222222;0
1643501;16435;LOM;Loeriesfontein Airport;ZA;;-30.9;19.41666667;1
1643605;16436;MAQ;Mae Sot Airport;TH;;16.69972222;98.545;0
1643701;16437;OSL;Oslo Metropolitan Area;NO;;60.04888889;10.85194444;1
1643801;16438;LIA;Lima Airport;US;Ohio;40.7625;-84.17916667;1
1643903;16439;UUD;Mukhino;RU;;51.80972222;107.4405556;0
1644001;16440;AUS;Robert Mueller Municipal;US;Texas;30.29805556;-97.70138889;1
1644104;16441;CT1;Robertson Field;US;Connecticut;41.68944444;-72.86472222;0
1644201;16442;NY5;Sky Acres;US;New York;41.7075;-73.73805556;0
1644302;16443;CSL;Cabo San Lucas International;MX;;22.94833333;-109.9383333;0
1644401;16444;PL1;Swidwin Airport;PL;;53.79055556;15.82638889;0
1644505;16445;ID1;Driggs-Reed Memorial;US;Idaho;43.74277778;-111.0966667;0
1644602;16446;MRO;Masterton Airport;NZ;;-40.97472222;175.6347222;0
1644703;16447;ISU;Sulaymaniyah International;IQ;;35.56083333;45.31472222;0
1644803;16448;FSS;RAF Kinloss;GB;;57.64944444;-3.56055556;0
1644901;16449;PGR;Kirk Field;US;Arkansas;36.06388889;-90.50916667;0
1645001;16450;DCN;Curtin;AU;;-17.58138889;123.8283333;0
1645101;16451;AZ4;Sheepy Hollow Ranch;US;Arizona;33.7875;-113.6425;0
1645206;16452;RU3;Engels AFB;RU;;51.47888889;46.21472222;0
1645301;16453;SD2;Gregory Municipal Flynn Field;US;South Dakota;43.22166667;-99.40333333;0
1645402;16454;VGC;Hamilton Municipal;US;New York;42.84333333;-75.56111111;0
1645504;16455;AL5;Demopolis Regional;US;Alabama;32.46388889;-87.95416667;0
1645607;16456;DWC;Al Maktoum International;AE;;24.89666667;55.16111111;0
1645705;16457;XCM;Chatham-Kent;CA;Ontario;42.30611111;-82.08166667;0
1645801;16458;EPA;El Palomar Airport;AR;;-34.61;-58.6125;0
1645901;16459;S24;Sandusky County Regional;US;Ohio;41.29583333;-83.03722222;0
1646004;16460;BAZ;Barcelos Airport;BR;;-0.98111111;-62.91833333;0
1646105;16461;AF2;Bastion Airfield;AF;;31.85027778;64.22361111;0
1646201;16462;MWX;Muan International;KR;;34.99138889;126.3827778;0
1646301;16463;MD1;Freeway;US;Maryland;38.94138889;-76.7725;0
1646401;16464;NVI;Navoi Airport;UZ;;40.11722222;65.17111111;0
1646501;16465;AU1;Scherger;AU;;-12.62388889;142.0872222;0
1646604;16466;VVC;Vanguardia;CO;;4.16888889;-73.61305556;0
1646701;16467;CGQ;Longjia;CN;;43.99638889;125.6852778;0
1646801;16468;MS3;Philadelphia Municipal;US;Mississippi;32.79916667;-89.12611111;0
1646904;16469;MN4;Wadena Municipal;US;Minnesota;46.45;-95.21083333;0
1647001;16470;OH8;Bluffton Airport;US;Ohio;40.88555556;-83.86861111;0
